mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
32;4;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmalek17/487204/256x256_out_mpi_2d_par.h5;par;61.74613;1.7031948929652572;2.1800894629955293e-05
32;4;8;1;256;78125;50;0.001;input_data_256.h5;
32;4;8;1;256;78125;50;0.001;input_data_256.h5;;par;61.74613;2.763383012264967;3.5371302556991577e-05
32;4;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmalek17/487204/256x256_out_mpi_2d_par.h5;par;61.74613;2.763866713270545;3.537749392986298e-05
32;4;8;1;256;78125;50;0.001;input_data_256.h5;
32;4;8;1;512;39062;50;0.001;input_data_512.h5;;par;44.712296;2.39160926733166;6.122598093624648e-05
32;4;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmalek17/487204/512x512_out_mpi_2d_par.h5;par;44.712296;2.3447359018027782;6.002600741904609e-05
32;4;8;1;512;39062;50;0.001;input_data_512.h5;
32;4;8;1;512;39062;50;0.001;input_data_512.h5;;par;44.712296;2.909802054055035;7.449188607995072e-05
32;4;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmalek17/487204/512x512_out_mpi_2d_par.h5;par;44.712296;2.898348809219897;7.419867925912388e-05
32;4;8;1;512;39062;50;0.001;input_data_512.h5;
32;4;8;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.212961;3.865130105987191;0.00019789719451063394
32;4;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmalek17/487204/1024x1024_out_mpi_2d_par.h5;par;29.212961;3.8566589262336493;0.00019746346455550915
32;4;8;1;1024;19531;50;0.001;input_data_1024.h5;
32;4;8;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.212961;4.18634261097759;0.00021434348527866418
32;4;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmalek17/487204/1024x1024_out_mpi_2d_par.h5;par;29.212961;4.187122261151671;0.00021438340387853523
32;4;8;1;1024;19531;50;0.001;input_data_1024.h5;
32;4;8;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.293827;7.663042897358537;0.0007847458164217651
32;4;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmalek17/487204/2048x2048_out_mpi_2d_par.h5;par;23.293827;7.526158367283642;0.0007707279433982224
32;4;8;1;2048;9765;50;0.001;input_data_2048.h5;
32;4;8;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.293827;7.933281796053052;0.0008124200507990837
32;4;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmalek17/487204/2048x2048_out_mpi_2d_par.h5;par;23.293827;7.852617124095559;0.0008041594597128069
32;4;8;1;2048;9765;50;0.001;input_data_2048.h5;
32;4;8;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.171621;15.844771224074066;0.0032455492060782603
32;4;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmalek17/487204/4096x4096_out_mpi_2d_par.h5;par;21.171621;15.978927811607718;0.003273029047850823
32;4;8;1;4096;4882;50;0.001;input_data_4096.h5;
32;4;8;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.171621;18.13590218126774;0.003714850917916374
32;4;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmalek17/487204/4096x4096_out_mpi_2d_par.h5;par;21.171621;16.899574363604188;0.003461608841377343
32;4;8;1;4096;4882;50;0.001;input_data_4096.h5;
64;8;8;1;256;78125;50;0.001;input_data_256.h5;;par;34.65498;1.225640113465488;1.5688193452358244e-05
